,time,PRT_1,PRT_2,PRT_3,PRT_4,Event_A,MOL_A,Event_B,MOL_B
606,2020-04-26 06:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
607,2020-04-26 07:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
608,2020-04-26 08:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
609,2020-04-26 09:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
610,2020-04-26 10:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
611,2020-04-26 11:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
612,2020-04-26 12:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
613,2020-04-26 13:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
614,2020-04-26 14:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
615,2020-04-26 15:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
616,2020-04-26 16:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
617,2020-04-26 17:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
618,2020-04-26 18:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
619,2020-04-26 19:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
620,2020-04-26 20:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
621,2020-04-26 21:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
622,2020-04-26 22:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
623,2020-04-26 23:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
624,2020-04-27 00:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
625,2020-04-27 01:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
626,2020-04-27 02:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
627,2020-04-27 03:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
628,2020-04-27 04:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
629,2020-04-27 05:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
630,2020-04-27 06:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
631,2020-04-27 07:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
632,2020-04-27 08:00:00,0,0,0,0,CHANGE_31,0.0,CHANGE_31,0.0
633,2020-04-27 09:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
634,2020-04-27 10:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
635,2020-04-27 11:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
636,2020-04-27 12:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
637,2020-04-27 13:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
638,2020-04-27 14:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
639,2020-04-27 15:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
640,2020-04-27 16:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
641,2020-04-27 17:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
642,2020-04-27 18:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
643,2020-04-27 19:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
644,2020-04-27 20:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
645,2020-04-27 21:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
646,2020-04-27 22:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
647,2020-04-27 23:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
648,2020-04-28 00:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
649,2020-04-28 01:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
650,2020-04-28 02:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
651,2020-04-28 03:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
652,2020-04-28 04:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
653,2020-04-28 05:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
654,2020-04-28 06:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
655,2020-04-28 07:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
656,2020-04-28 08:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
657,2020-04-28 09:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
658,2020-04-28 10:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
659,2020-04-28 11:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
660,2020-04-28 12:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
661,2020-04-28 13:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
662,2020-04-28 14:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
663,2020-04-28 15:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
664,2020-04-28 16:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
665,2020-04-28 17:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
666,2020-04-28 18:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
667,2020-04-28 19:00:00,0,0,0,0,CHECK_4,0.0,CHECK_4,0.0
668,2020-04-28 20:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
669,2020-04-28 21:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
670,2020-04-28 22:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
671,2020-04-28 23:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
672,2020-04-29 00:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
673,2020-04-29 01:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
674,2020-04-29 02:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
675,2020-04-29 03:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
676,2020-04-29 04:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
677,2020-04-29 05:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
678,2020-04-29 06:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
679,2020-04-29 07:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
680,2020-04-29 08:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
681,2020-04-29 09:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
682,2020-04-29 10:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
683,2020-04-29 11:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
684,2020-04-29 12:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
685,2020-04-29 13:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
686,2020-04-29 14:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
687,2020-04-29 15:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
688,2020-04-29 16:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
689,2020-04-29 17:00:00,0,0,0,0,PROCESS,3.0,PROCESS,3.0
690,2020-04-29 18:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
691,2020-04-29 19:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
692,2020-04-29 20:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
693,2020-04-29 21:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
694,2020-04-29 22:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
695,2020-04-29 23:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
696,2020-04-30 00:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
697,2020-04-30 01:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
698,2020-04-30 02:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
699,2020-04-30 03:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
700,2020-04-30 04:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
701,2020-04-30 05:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
702,2020-04-30 06:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
703,2020-04-30 07:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
704,2020-04-30 08:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
705,2020-04-30 09:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
706,2020-04-30 10:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
707,2020-04-30 11:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
708,2020-04-30 12:00:00,0,0,0,0,PROCESS,3.5,PROCESS,3.5
709,2020-04-30 13:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
710,2020-04-30 14:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
711,2020-04-30 15:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
712,2020-04-30 16:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
713,2020-04-30 17:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
714,2020-04-30 18:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
715,2020-04-30 19:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
716,2020-04-30 20:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
717,2020-04-30 21:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
718,2020-04-30 22:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
719,2020-04-30 23:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
720,2020-05-01 00:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
721,2020-05-01 01:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
722,2020-05-01 02:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
723,2020-05-01 03:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
724,2020-05-01 04:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
725,2020-05-01 05:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
726,2020-05-01 06:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
727,2020-05-01 07:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
728,2020-05-01 08:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
729,2020-05-01 09:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
730,2020-05-01 10:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
731,2020-05-01 11:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
732,2020-05-01 12:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
733,2020-05-01 13:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
734,2020-05-01 14:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
735,2020-05-01 15:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
736,2020-05-01 16:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
737,2020-05-01 17:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
738,2020-05-01 18:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
739,2020-05-01 19:00:00,0,0,0,0,CHANGE_23,0.0,CHANGE_23,0.0
740,2020-05-01 20:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
741,2020-05-01 21:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
742,2020-05-01 22:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
743,2020-05-01 23:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
744,2020-05-02 00:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
745,2020-05-02 01:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
746,2020-05-02 02:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
747,2020-05-02 03:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
748,2020-05-02 04:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
749,2020-05-02 05:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
750,2020-05-02 06:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
751,2020-05-02 07:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
752,2020-05-02 08:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
753,2020-05-02 09:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
754,2020-05-02 10:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
755,2020-05-02 11:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
756,2020-05-02 12:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
757,2020-05-02 13:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
758,2020-05-02 14:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
759,2020-05-02 15:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
760,2020-05-02 16:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
761,2020-05-02 17:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
762,2020-05-02 18:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
763,2020-05-02 19:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
764,2020-05-02 20:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
765,2020-05-02 21:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
766,2020-05-02 22:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
767,2020-05-02 23:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
768,2020-05-03 00:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
769,2020-05-03 01:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
770,2020-05-03 02:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
771,2020-05-03 03:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
772,2020-05-03 04:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
773,2020-05-03 05:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
774,2020-05-03 06:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
775,2020-05-03 07:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
776,2020-05-03 08:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
777,2020-05-03 09:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
778,2020-05-03 10:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
779,2020-05-03 11:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
780,2020-05-03 12:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
781,2020-05-03 13:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
782,2020-05-03 14:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
783,2020-05-03 15:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
784,2020-05-03 16:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
785,2020-05-03 17:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
786,2020-05-03 18:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
787,2020-05-03 19:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
788,2020-05-03 20:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
789,2020-05-03 21:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
790,2020-05-03 22:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
791,2020-05-03 23:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
792,2020-05-04 00:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
793,2020-05-04 01:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
794,2020-05-04 02:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
795,2020-05-04 03:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
796,2020-05-04 04:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
797,2020-05-04 05:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
798,2020-05-04 06:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
799,2020-05-04 07:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
800,2020-05-04 08:00:00,0,0,0,0,PROCESS,6.0,PROCESS,6.0
801,2020-05-04 09:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
802,2020-05-04 10:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
803,2020-05-04 11:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
804,2020-05-04 12:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
805,2020-05-04 13:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
806,2020-05-04 14:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
807,2020-05-04 15:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
808,2020-05-04 16:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
809,2020-05-04 17:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
810,2020-05-04 18:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
811,2020-05-04 19:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
812,2020-05-04 20:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
813,2020-05-04 21:00:00,0,0,0,0,CHANGE_22,0.0,CHANGE_22,0.0
814,2020-05-04 22:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
815,2020-05-04 23:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
816,2020-05-05 00:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
817,2020-05-05 01:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
818,2020-05-05 02:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
819,2020-05-05 03:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
820,2020-05-05 04:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
821,2020-05-05 05:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
822,2020-05-05 06:00:00,0,0,0,0,CHANGE_21,0.0,CHANGE_21,0.0
823,2020-05-05 07:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
824,2020-05-05 08:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
825,2020-05-05 09:00:00,0,0,0,0,PROCESS,2.0,PROCESS,2.0
826,2020-05-05 10:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
827,2020-05-05 11:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
828,2020-05-05 12:00:00,0,0,0,0,PROCESS,1.0,PROCESS,1.0
829,2020-05-05 13:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
830,2020-05-05 14:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
831,2020-05-05 15:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
832,2020-05-05 16:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
833,2020-05-05 17:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
834,2020-05-05 18:00:00,0,0,0,0,CHANGE_12,0.0,CHANGE_12,0.0
835,2020-05-05 19:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
836,2020-05-05 20:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
837,2020-05-05 21:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
838,2020-05-05 22:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
839,2020-05-05 23:00:00,0,0,0,0,PROCESS,4.0,PROCESS,4.0
840,2020-05-06 00:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
841,2020-05-06 01:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
842,2020-05-06 02:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
843,2020-05-06 03:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
844,2020-05-06 04:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
845,2020-05-06 05:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
846,2020-05-06 06:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
847,2020-05-06 07:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
848,2020-05-06 08:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
849,2020-05-06 09:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
850,2020-05-06 10:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
851,2020-05-06 11:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
852,2020-05-06 12:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
853,2020-05-06 13:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
854,2020-05-06 14:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
855,2020-05-06 15:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
856,2020-05-06 16:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
857,2020-05-06 17:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
858,2020-05-06 18:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
859,2020-05-06 19:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
860,2020-05-06 20:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
861,2020-05-06 21:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
862,2020-05-06 22:00:00,0,0,0,0,CHANGE_43,0.0,CHANGE_43,0.0
863,2020-05-06 23:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
864,2020-05-07 00:00:00,0,0,0,0,PROCESS,5.5,PROCESS,5.5
865,2020-05-07 01:00:00,0,0,0,0,PROCESS,4.5,PROCESS,4.5
866,2020-05-07 02:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
867,2020-05-07 03:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
868,2020-05-07 04:00:00,0,0,0,0,PROCESS,0.5,PROCESS,0.5
869,2020-05-07 05:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
870,2020-05-07 06:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
871,2020-05-07 07:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
872,2020-05-07 08:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
873,2020-05-07 09:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
874,2020-05-07 10:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
875,2020-05-07 11:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
876,2020-05-07 12:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
877,2020-05-07 13:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
878,2020-05-07 14:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
879,2020-05-07 15:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
880,2020-05-07 16:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
881,2020-05-07 17:00:00,0,0,0,0,CHANGE_32,0.0,CHANGE_32,0.0
882,2020-05-07 18:00:00,0,0,0,0,PROCESS,2.5,PROCESS,2.5
883,2020-05-07 19:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
884,2020-05-07 20:00:00,0,0,0,0,PROCESS,6.5,PROCESS,6.5
885,2020-05-07 21:00:00,0,0,0,0,PROCESS,5.0,PROCESS,5.0
886,2020-05-07 22:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
887,2020-05-07 23:00:00,0,0,0,0,PROCESS,0.0,PROCESS,0.0
888,2020-05-08 00:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
889,2020-05-08 01:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
890,2020-05-08 02:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
891,2020-05-08 03:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
892,2020-05-08 04:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
893,2020-05-08 05:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
894,2020-05-08 06:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
895,2020-05-08 07:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
896,2020-05-08 08:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
897,2020-05-08 09:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
898,2020-05-08 10:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
899,2020-05-08 11:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
900,2020-05-08 12:00:00,0,0,0,0,CHANGE_24,0.0,CHANGE_24,0.0
901,2020-05-08 13:00:00,0,0,0,0,PROCESS,1.5,PROCESS,1.5
902,2020-05-08 14:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
903,2020-05-08 15:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
904,2020-05-08 16:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
905,2020-05-08 17:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
906,2020-05-08 18:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
907,2020-05-08 19:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
908,2020-05-08 20:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
909,2020-05-08 21:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
910,2020-05-08 22:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
911,2020-05-08 23:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
912,2020-05-09 00:00:00,0,0,0,0,CHECK_3,0.0,CHECK_3,0.0
